"employee_id","full_name","job_title","department","business_unit","gender","ethnicity","age","hire_date","annual_salary","bonus_percent","country","city","exit_date"
"E02839","Everett Le","Not Specified","Not Specified","Manufacturing","Male","Asian",55,"2007-03-03",100051,7,"China","Chengdu",NULL
"E02840","Mia Vang","Not Specified","Finance","Corporate","Female","Asian",38,"2014-04-19",92368,39,"China","Shanghai","2019-08-28"
"E02841","Unknown","Not Specified","Engineering","Specialty Products","Female","Latino",30,"2020-02-16",76904,0,"Brazil","Rio De Janeiro",NULL
"E02843","Unknown","Vice President","Finance","Manufacturing","Male","Asian",40,"2010-03-05",92368,33,"China","Beijing",NULL
"E02844","Adam Jordan","Not Specified","Not Specified","Corporate","Male","Caucasian",55,"2015-03-12",79620,0,"United States","Chicago",NULL
"E02845","Leah Stewart","Cloud Infrastructure Architect","It","Not Specified","Female","Caucasian",36,"2010-06-04",62450,0,"United States","Austin",NULL
"E02846","Robert Santos","Sr. Manager","Human Resources","Not Specified","Male","Latino",47,"2000-12-29",134612,12,"United States","Austin","2015-10-26"
"E02847","Addison Ma","Systems Analyst","It","Research & Development","Female","Asian",59,"2008-05-21",46151,0,"United States","Phoenix",NULL
"E02848","Clara Collins","Network Engineer","It","Manufacturing","Female","Caucasian",40,"2008-03-03",63889,0,"United States","Seattle","2022-10-17"
"E02849","Stella Castro","Test Engineer","Engineering","Corporate","Female","Latino",53,"2009-04-17",75060,0,"United States","Columbus",NULL
"E02850","Lucy Chin","Director","It","Manufacturing","Female","Asian",50,"2011-04-22",175033,20,"China","Beijing",NULL
"E02851","Piper Evans","Computer Systems Manager","It","Specialty Products","Female","Caucasian",52,"2014-01-28",89379,10,"United States","Seattle","2022-06-11"
"E02852","Cora Coleman","Controls Engineer","Engineering","Corporate","Female","Black",40,"2011-04-09",98594,0,"United States","Phoenix",NULL
"E02853","Cora Holmes","Vice President","Marketing","Research & Development","Female","Caucasian",39,"2021-10-05",92368,33,"United States","Seattle",NULL
"E02854","Leo Figueroa","Technical Architect","It","Corporate","Male","Latino",31,"2015-01-21",63644,0,"Brazil","Manaus",NULL
"E02855","Allison Wang","Manager","Accounting","Manufacturing","Female","Asian",30,"2018-12-16",121234,5,"United States","Austin",NULL
"E02856","Levi Cruz","Sr. Analyst","Accounting","Research & Development","Male","Latino",47,"2007-09-22",83793,0,"United States","Miami",NULL
"E02857","Iris Phillips","Test Engineer","Engineering","Research & Development","Female","Caucasian",46,"2019-11-28",99586,0,"United States","Miami",NULL
"E02858","Madelyn Chavez","Business Partner","Human Resources","Corporate","Female","Latino",43,"2006-09-11",59514,0,"Brazil","Rio De Janeiro",NULL
"E02859","Caroline Smith","Manager","Marketing","Corporate","Female","Caucasian",28,"2020-04-27",106043,10,"United States","Columbus",NULL
"E02860","Grayson Lai","Solutions Architect","It","Not Specified","Male","Asian",47,"2005-09-12",78985,0,"China","Beijing",NULL
"E02861","Anna Guerrero","Not Specified","Not Specified","Not Specified","Female","Latino",43,"2012-11-24",92368,0,"Brazil","Manaus",NULL
"E02862","Paisley Bell","Not Specified","Finance","Not Specified","Female","Black",42,"2012-01-10",110720,0,"United States","Miami",NULL
"E02863","Jose Park","Not Specified","Not Specified","Not Specified","Male","Asian",45,"2009-10-11",152519,30,"Not Specified","Chongqing",NULL
"E02864","Eliza Parker","Not Specified","Engineering","Corporate","Not Specif","Caucasian",37,"2010-03-24",80015,0,"United States","Chicago",NULL
"E02865","Harper Castillo","Vice President","It","Corporate","Not Specif","Latino",46,"2020-09-02",192286,0,"Brazil","Rio De Janeiro","2022-08-25"
"E02866","Melody Yoon","Business Partner","Human Resources","Not Specified","Female","Asian",49,"2014-10-15",40352,0,"China","Beijing",NULL
"E02867","Avery Smith","Sr. Manager","Human Resources","Not Specified","Not Specif","Caucasian",53,"2008-06-27",147813,13,"Not Specified","Chicago",NULL
"E02868","Madeline Vu","System Administrator ","It","Not Specified","Female","Not Specified",61,"2010-06-05",96404,0,"Not Specified","Chengdu",NULL
"E02869","Aubrey Cheng","Analyst Ii","Accounting","Not Specified","Female","Asian",45,"2001-06-17",64882,0,"United States","Not Specified",NULL
"E02870","Clara Henderson","Vice President","Sales","Not Specified","Not Specif","Caucasian",58,"2014-09-22",92368,30,"Not Specified","Miami",NULL
"E02871","Jace Henderson","Director","Engineering","Not Specified","Male","Caucasian",34,"2022-03-16",92368,19,"Not Specified","Phoenix",NULL
"E02872","Caroline Martin","Computer Systems Manager","It","Manufacturing","Female","Black",54,"2014-09-22",92368,5,"Not Specified","Chicago",NULL
"E02873","Asher Bui","Sr. Account Representative","Sales","Specialty Products","Male","Not Specified",45,"2009-01-27",90881,0,"Not Specified","Shanghai",NULL
"E02874","Samantha Chau","Network Architect","It","Specialty Products","Female","Not Specified",28,"2021-11-10",83965,0,"Not Specified","Chengdu",NULL
"E02875","Charles Robinson","Development Engineer","Engineering","Corporate","Not Specif","Black",62,"2006-06-30",73500,0,"Not Specified","Phoenix",NULL
"E02876","Jonathan Nelson","Director","Human Resources","Not Specified","Male","Caucasian",59,"2022-07-02",175137,0,"United States","Chicago","2023-01-04"
"E02877","Liliana Simmons","Director","Marketing","Not Specified","Female","Caucasian",35,"2012-06-07",161453,0,"United States","Phoenix",NULL
"E02878","Logan Ortega","Analyst Ii","Not Specified","Manufacturing","Male","Latino",31,"2020-05-19",64234,0,"Not Specified","Seattle","2021-11-11"
"E02879","Isaac Jung","Manager","It","Specialty Products","Male","Asian",55,"1994-07-12",103726,8,"China","Shanghai",NULL
"E02880","Unknown","Not Specified","Engineering","Research & Development","Male","Asian",46,"2000-12-29",114260,0,"China","Chengdu",NULL
"E02881","Levi Gonzalez","Controls Engineer","Not Specified","Not Specified","Male","Latino",36,"2012-04-27",92368,0,"United States","Austin",NULL
"E02882","Santiago F Wang","Sr. Manager","Sales","Not Specified","Male","Asian",27,"2021-08-09",133267,0,"United States","Phoenix",NULL
"E02883","Julia Kim","Account Representative","Sales","Specialty Products","Not Specif","Asian",50,"2016-12-04",50038,0,"Not Specified","Chongqing",NULL
"E02884","Noah Allen","Analyst","Accounting","Corporate","Male","Not Specified",27,"2022-01-06",52058,0,"Not Specified","Columbus",NULL
"E02885","Colton Adams","Manager","Marketing","Specialty Products","Male","Caucasian",45,"2014-09-22",92368,8,"United States","Columbus",NULL
"E02886","Colton Mehta","Analyst","Accounting","Manufacturing","Male","Asian",42,"2014-09-22",53829,0,"China","Beijing",NULL
"E02887","Caroline Gomez","Sr. Account Representative","Sales","Specialty Products","Female","Latino",65,"1997-11-19",92368,0,"Not Specified","Sao Paulo",NULL
"E02888","Kayden Tang","Sr. Manager","Human Resources","Specialty Products","Male","Asian",57,"2012-03-11",136723,0,"Not Specified","Austin",NULL
"E02889","Hadley Parker","Manager","Accounting","Manufacturing","Female","Caucasian",44,"2010-01-09",129099,6,"United States","Austin",NULL
"E02890","Elizabeth Estrada","It Coordinator","It","Corporate","Female","Latino",37,"2016-12-20",59376,0,"United States","Miami",NULL
"E02891","Sofia Yee","System Administrator ","It","Research & Development","Female","Asian",52,"2018-12-25",98060,0,"United States","Miami",NULL
"E02892","Asher Mendoza","Sr. Manager","Human Resources","Corporate","Male","Latino",49,"2014-02-21",152911,10,"Brazil","Rio De Janeiro",NULL
"E02893","Jordan Hernandez","Systems Analyst","It","Research & Development","Male","Latino",47,"2003-12-15",42994,0,"Brazil","Sao Paulo",NULL
"E02894","Everleigh Tan","Analyst","Accounting","Manufacturing","Female","Asian",42,"2019-03-28",59853,0,"China","Chengdu",NULL
"E02895","Joshua Hall","Systems Analyst","It","Manufacturing","Male","Black",61,"2011-12-07",41220,0,"United States","Chicago",NULL
"E02896","Stella Gupta","Sr. Analyst","Accounting","Corporate","Female","Asian",33,"2020-02-18",97261,0,"China","Beijing",NULL
"E02897","Levi White","Manager","Human Resources","Manufacturing","Male","Black",45,"2018-07-19",127363,9,"United States","Columbus",NULL
"E02898","Matthew Jackson","Manager","Marketing","Specialty Products","Male","Caucasian",30,"2019-10-13",111274,6,"United States","Seattle",NULL
"E02899","Dominic Martinez","Computer Systems Manager","It","Corporate","Male","Latino",53,"2018-04-17",90554,7,"Brazil","Rio De Janeiro",NULL
"E02900","Aiden Aguilar","Manager","Finance","Research & Development","Male","Latino",62,"1997-12-12",100226,10,"United States","Seattle",NULL
"E02901","Victoria Hu","Field Engineer","Engineering","Manufacturing","Female","Asian",37,"2017-04-21",93348,0,"China","Chongqing",NULL
"E02902","Eloise Campos","Network Engineer","It","Research & Development","Not Specif","Latino",62,"1993-06-25",78059,0,"United States","Phoenix","2008-07-29"
"E02903","Emilia Alvarado","Business Partner","Human Resources","Research & Development","Not Specif","Latino",63,"2001-06-29",58480,0,"Brazil","Manaus",NULL
"E02904","Lydia Ahmed","Vice President","Finance","Corporate","Not Specif","Asian",39,"2017-04-24",92368,39,"China","Chengdu",NULL
"E02905","Dylan Simmons","Manager","Accounting","Manufacturing","Not Specif","Not Specified",52,"2002-05-23",92368,9,"United States","Miami",NULL
"E02906","Jaxson Chu","Director","Marketing","Specialty Products","Not Specif","Not Specified",54,"2010-10-10",92368,0,"China","Chongqing",NULL
"E02907","Ariana Griffin","Vice President","Marketing","Corporate","Not Specif","Not Specified",32,"2015-03-04",92368,0,"United States","Chicago",NULL
"E02908","Hudson Bailey","Solutions Architect","It","Corporate","Not Specif","Not Specified",56,"2018-03-12",91835,0,"United States","Seattle",NULL
"E02909","Colton Grant","Sr. Analyst","Sales","Manufacturing","Not Specif","Not Specified",47,"2011-01-07",93910,0,"United States","Miami","2017-05-31"
"E02910","Emery Flores","Sr. Analyst","Sales","Research & Development","Not Specif","Not Specified",45,"2005-11-18",86303,0,"United States","Phoenix",NULL
"E02911","Gabriella Wong","Sr. Manager","Finance","Corporate","Not Specif","Not Specified",56,"1995-05-01",122731,0,"United States","Seattle",NULL
"E02912","Ian Gonzales","Sr. Manager","Finance","Corporate","Not Specif","Not Specified",38,"2018-12-29",147867,12,"Not Specified","Miami",NULL
"E02913","Jaxon Wright","Manager","Human Resources","Research & Development","Not Specif","Not Specified",47,"2004-08-30",123790,5,"Not Specified","Austin",NULL
"E02914","Ethan Cruz","Sr. Business Partner","Human Resources","Specialty Products","Not Specif","Not Specified",51,"2000-04-28",77153,0,"Not Specified","Miami",NULL
"E02915","Adrian James","Enterprise Architect","It","Research & Development","Not Specif","Caucasian",52,"1994-08-15",73779,0,"Not Specified","Chicago",NULL
"E02916","Isabella Mejia","Vice President","Accounting","Corporate","Female","Latino",56,"2018-10-07",92368,32,"Not Specified","Manaus",NULL
"E02917","Christopher Miller","Vice President","Finance","Corporate","Male","Black",37,"2009-05-16",199512,35,"Not Specified","Austin",NULL
"E02918","Samuel Watson","Network Architect","It","Corporate","Male","Caucasian",29,"2022-04-09",77557,0,"Not Specified","Miami","2022-09-12"
"E02919","Lucy Phan","Sr. Analyst","Sales","Not Specified","Female","Asian",59,"2021-02-18",99760,0,"Not Specified","Chongqing",NULL
"E02920","Dominic Thao","Sr. Analyst","Marketing","Not Specified","Male","Asian",50,"1996-09-08",96297,0,"United States","Miami",NULL
"E02921","Jaxon Shin","It Coordinator","It","Not Specified","Male","Asian",48,"2010-12-27",53593,0,"China","Chengdu",NULL
"E02922","Nevaeh Diaz","Director","Marketing","Not Specified","Female","Latino",44,"2018-03-03",167660,29,"Brazil","Sao Paulo",NULL
"E02923","Unknown","Analyst","Sales","Not Specified","Male","Caucasian",29,"2021-07-18",43084,0,"United States","Seattle",NULL
"E02924","Unknown","Sr. Manager","It","Not Specified","Male","Caucasian",60,"1996-07-09",154707,13,"United States","Austin",NULL
"E02925","Unknown","Vice President","It","Not Specified","Male","Asian",56,"2011-03-11",184780,38,"United States","Austin",NULL
"E02926","Unknown","Manager","Marketing","Not Specified","Female","Latino",31,"2015-10-19",109925,7,"Brazil","Manaus",NULL
"E02927","Unknown","Sr. Manager","Finance","Corporate","Male","Asian",53,"2015-03-09",151706,11,"Not Specified","Chengdu",NULL
"E02928","Unknown","Manager","Accounting","Manufacturing","Male","Latino",26,"2022-12-19",102066,10,"Not Specified","Austin",NULL
"E02929","Unknown","Vice President","Marketing","Research & Development","Male","Asian",31,"2021-05-13",92368,36,"Not Specified","Seattle",NULL
"E02930","Unknown","Sr. Manager","Marketing","Corporate","Male","Latino",48,"2019-07-12",121884,12,"Not Specified","Austin",NULL
"E02931","Unknown","Vice President","Marketing","Research & Development","Male","Asian",61,"2014-04-20",92368,34,"China","Shanghai",NULL
"E02932","Unknown","Not Specified","It","Research & Development","Female","Caucasian",42,"2014-09-22",92368,34,"United States","Phoenix","2016-05-03"
"E02933","Unknown","Not Specified","It","Manufacturing","Female","Caucasian",50,"2014-09-22",63884,0,"United States","Miami",NULL
"E02934","Unknown","Cloud Infrastructure Architect","Not Specified","Specialty Products","Female","Caucasian",46,"2014-09-22",92368,0,"United States","Phoenix",NULL
"E02935","Everleigh Castillo","Service Desk Analyst","Not Specified","Specialty Products","Female","Latino",50,"2007-11-12",92368,0,"United States","Chicago",NULL
"E02936","Valentina Fernandez","Director","Not Specified","Corporate","Female","Latino",62,"2012-01-23",92368,20,"United States","Phoenix",NULL
"E02937","Serenity Richardson","Director","Not Specified","Specialty Products","Female","Caucasian",45,"2019-03-14",92368,18,"United States","Miami",NULL
"E02938","Cooper Ramirez","Director","Not Specified","Specialty Products","Male","Latino",34,"2012-02-07",92368,23,"United States","Chicago",NULL
"E02939","Penelope Avila","Analyst","Not Specified","Not Specified","Female","Latino",35,"2012-05-22",92368,0,"United States","Austin",NULL
"E02940","David Barnes","It Systems Architect","Not Specified","Not Specified","Male","Caucasian",41,"2006-08-19",70566,0,"United States","Miami",NULL
"E02941","Ivy Luong","Cloud Infrastructure Architect","Not Specified","Not Specified","Female","Asian",56,"1993-07-05",75435,0,"United States","Austin",NULL
"E02942","Aurora Bailey","Development Engineer","Engineering","Research & Development","Female","Caucasian",31,"2020-05-23",69108,0,"United States","Miami",NULL
"E02947","Liliana Green","Network Administrator","It","Corporate","Female","Caucasian",48,"2014-09-22",62672,0,"United States","Chicago",NULL
"E02948","Victoria Vazquez","Test Engineer","Engineering","Research & Development","Female","Not Specified",45,"2014-09-22",92037,0,"United States","Phoenix",NULL
"E02949","Kinsley Huynh","Vice President","Human Resources","Specialty Products","Female","Not Specified",53,"2014-09-22",92368,36,"United States","Phoenix",NULL
"E02950","Anna Carrillo","Development Engineer","Engineering","Corporate","Female","Not Specified",55,"2014-09-22",64809,0,"Brazil","Rio De Janeiro","2016-08-22"
"E02951","Isla Singh","Quality Engineer","Engineering","Corporate","Female","Not Specified",56,"2014-09-22",95577,0,"China","Shanghai",NULL
"E02952","Emma Yu","Development Engineer","Engineering","Research & Development","Female","Asian",41,"2014-09-22",73059,0,"China","Shanghai",NULL
"E02953","Unknown","Analyst","Sales","Specialty Products","Male","Latino",55,"2014-09-22",54641,0,"Brazil","Sao Paulo",NULL
"E02954","Unknown","Quality Engineer","Engineering","Specialty Products","Male","Asian",42,"2015-05-14",93851,0,"United States","Miami",NULL
"E02955","Unknown","Sr. Analyst","Sales","Research & Development","Male","Black",30,"2022-01-17",96010,0,"United States","Chicago",NULL
"E02956","Unknown","Network Administrator","It","Research & Development","Male","Asian",44,"2004-03-08",73386,0,"China","Chongqing",NULL
"E02957","Unknown","Sr. Analyst","Accounting","Research & Development","Female","Asian",49,"1999-10-15",95033,0,"United States","Austin","2018-02-28"
"E02958","Unknown","Vice President","Engineering","Specialty Products","Female","Latino",43,"2011-11-11",185211,39,"Brazil","Sao Paulo",NULL
"E02959","Unknown","Manager","Marketing","Specialty Products","Female","Asian",53,"2014-04-05",125099,8,"China","Chengdu",NULL
"E02960","Lucas Sandoval","Sr. Analyst","Sales","Manufacturing","Male","Latino",41,"2011-05-19",84627,0,"Brazil","Manaus",NULL
"E02961","Brooks Ngo","Vice President","Engineering","Corporate","Male","Asian",26,"2020-03-02",92368,30,"United States","Miami",NULL
"E02962","Piper Oh","Not Specified","Marketing","Research & Development","Female","Not Specified",57,"1996-01-23",73117,0,"United States","Columbus",NULL
"E02963","Hunter Molina","Not Specified","Not Specified","Not Specified","Male","Not Specified",41,"2018-02-20",55330,0,"United States","Austin",NULL
"E02964","Michael Hoang","Not Specified","Not Specified","Not Specified","Not Specif","Not Specified",59,"2017-05-04",92368,17,"China","Beijing",NULL
"E02965","Eloise Sun","Not Specified","Not Specified","Not Specified","Not Specif","Not Specified",59,"2005-06-01",92368,25,"United States","Phoenix",NULL
"E02966","Gianna Jimenez","Not Specified","Not Specified","Not Specified","Not Specif","Latino",54,"2015-11-26",92368,0,"Brazil","Sao Paulo",NULL
"E02967","Ava Chan","Sr. Manager","Not Specified","Not Specified","Female","Asian",44,"2022-10-12",92368,14,"China","Chongqing",NULL
"E02968","Leilani Navarro","Not Specified","Marketing","Specialty Products","Not Specif","Latino",55,"2022-07-08",92368,5,"Brazil","Rio De Janeiro",NULL
"E02969","Lydia Chu","Not Specified","It","Research & Development","Not Specif","Asian",30,"2021-10-03",92368,0,"China","Chongqing",NULL
"E02970","Liam Salazar","Not Specified","Sales","Not Specified","Not Specif","Latino",44,"2020-10-25",92368,0,"Not Specified","Sao Paulo",NULL
"E02971","Hailey Henderson","Analyst","Not Specified","Not Specified","Female","Caucasian",57,"2008-08-13",92368,0,"Not Specified","Columbus",NULL
"E02972","Austin Espinoza","Not Specified","Engineering","Not Specified","Male","Latino",58,"2006-03-17",92368,0,"United States","Seattle",NULL
"E02973","Delilah Ng","Not Specified","Engineering","Manufacturing","Not Specif","Asian",59,"2008-08-20",92368,0,"United States","Chicago",NULL
"E02974","Gabriella Han","Not Specified","It","Manufacturing","Not Specif","Not Specified",60,"2000-01-22",92368,0,"United States","Columbus",NULL
"E02975","Aria Miller","Not Specified","Not Specified","Research & Development","Female","Not Specified",32,"2019-06-07",65666,0,"United States","Columbus",NULL
"E02979","Unknown","Not Specified","Not Specified","Research & Development","Male","Asian",31,"2016-09-07",118644,13,"Not Specified","Phoenix",NULL
"E02980","Unknown","Sr. Analyst","Not Specified","Research & Development","Female","Asian",32,"2015-10-17",79773,0,"China","Beijing",NULL
"E02984","Unknown","Not Specified","Sales","Manufacturing","Male","Latino",34,"2014-09-22",92368,0,"United States","Miami",NULL
"E02987","Delilah Cheng","Solutions Architect","It","Specialty Products","Not Specif","Asian",45,"2014-09-22",92820,0,"Not Specified","Chongqing",NULL
"E02988","Caroline Rodriguez","Sr. Manager","Finance","Not Specified","Female","Latino",61,"2014-09-22",135561,13,"Not Specified","Manaus",NULL
"E02989","Jack Chin","Sr. Manager","Not Specified","Not Specified","Male","Asian",44,"2014-09-22",121788,13,"Not Specified","Phoenix",NULL
"E02990","Luna Collins","Not Specified","Not Specified","Manufacturing","Female","Black",59,"2014-09-22",92216,0,"Not Specified","Chicago",NULL
"E02991","John Campos","Not Specified","Engineering","Manufacturing","Male","Latino",34,"2014-09-22",104586,0,"Brazil","Not Specified",NULL
"E02992","Unknown","Account Representative","Sales","Corporate","Female","Black",45,"2002-12-23",70439,0,"Not Specified","Phoenix",NULL
"E02993","Miles Liu","Analyst","Sales","Research & Development","Male","Asian",35,"2021-05-25",52232,0,"Not Specified","Columbus",NULL
"E02994","Violet Duong","Vice President","Marketing","Specialty Products","Female","Asian",42,"2014-09-22",92368,31,"United States","Not Specified",NULL
"E02995","Isaac Xiong","Sr. Manager","Finance","Specialty Products","Male","Asian",38,"2012-10-28",152253,12,"United States","Not Specified",NULL
"E02996","Ian Le","Vice President","Engineering","Specialty Products","Male","Asian",46,"2007-08-28",195471,36,"United States","Not Specified",NULL
"E02997","Melody Delgado","Network Architect","It","Specialty Products","Female","Latino",48,"2012-11-28",92368,0,"Not Specified","Rio De Janeiro",NULL
"E02998","Eliza Bui","Analyst","Finance","Corporate","Female","Not Specified",63,"2010-06-13",92368,0,"Not Specified","Not Specified",NULL
"E02999","Layla Wu","Not Specified","Sales","Research & Development","Female","Asian",31,"2018-08-27",92368,0,"United States","Not Specified",NULL
"E03000","Thomas Lam","Not Specified","Engineering","Manufacturing","Male","Asian",52,"2022-11-18",92368,0,"United States","Not Specified",NULL
"E03001","Willow Taylor","Not Specified","Sales","Corporate","Female","Black",27,"2021-02-08",51321,0,"Not Specified","Seattle",NULL
"E03002","Ethan Xiong","Not Specified","It","Specialty Products","Not Specif","Asian",39,"2014-09-22",92368,0,"United States","Columbus",NULL
